x,y,contrast,rms,std
74.6,91.09999999999991,5.639999999999995,3.6366949985624674e-05,3.485179036584391e-05
74.6,91.09999999999991,5.659999999999995,3.6355190271502594e-05,3.4931904715798976e-05
74.6,91.09999999999991,5.679999999999994,3.634814843020988e-05,3.5012281660519624e-05
74.6,91.09999999999991,5.699999999999994,3.634557531799281e-05,3.5092841460371707e-05
74.6,91.09999999999991,5.7199999999999935,3.633667576385655e-05,3.5165893114766895e-05
74.6,91.09999999999991,5.739999999999993,3.634252595415999e-05,3.5246712046398515e-05
74.6,91.09999999999991,5.759999999999993,3.635214791912805e-05,3.5327499762542184e-05
74.6,91.09999999999991,5.779999999999992,3.63653274227192e-05,3.540819418076582e-05
74.6,91.1999999999999,5.4,3.6984054488811084e-05,3.3981923536747645e-05
74.6,91.1999999999999,5.42,3.689404082000816e-05,3.4050543786952595e-05
74.6,91.1999999999999,5.4399999999999995,3.6812414881830414e-05,3.4120840443761215e-05
74.6,91.1999999999999,5.459999999999999,3.6738817801628845e-05,3.419265728309487e-05
74.6,91.1999999999999,5.479999999999999,3.6672899585253074e-05,3.426584602742198e-05
74.6,91.1999999999999,5.499999999999998,3.661431927951059e-05,3.434026604220985e-05
74.6,91.1999999999999,5.519999999999998,3.655012049370672e-05,3.4398499847368186e-05
74.6,91.1999999999999,5.539999999999997,3.6516104619084636e-05,3.448234133628216e-05
74.6,91.1999999999999,5.559999999999997,3.647710531087261e-05,3.455942651279293e-05
74.6,91.1999999999999,5.5799999999999965,3.6444179075376894e-05,3.463725594965703e-05
74.6,91.1999999999999,5.599999999999996,3.641703165290018e-05,3.471572279174397e-05
74.6,91.1999999999999,5.619999999999996,3.639537812856555e-05,3.479472611932119e-05
74.6,91.1999999999999,5.639999999999995,3.6378942892143835e-05,3.4874170688723936e-05
74.6,91.1999999999999,5.659999999999995,3.636745957509312e-05,3.4953966680793365e-05
74.6,91.1999999999999,5.679999999999994,3.635811302027463e-05,3.5035429184027767e-05
74.6,91.1999999999999,5.699999999999994,3.635578379717272e-05,3.5115563290975135e-05
74.6,91.1999999999999,5.7199999999999935,3.635766195796607e-05,3.519581211640294e-05
74.6,91.1999999999999,5.739999999999993,3.636351706176984e-05,3.5276105129596495e-05
74.6,91.1999999999999,5.759999999999993,3.6373127315672184e-05,3.535637608669343e-05
74.6,91.1999999999999,5.779999999999992,3.6386279412036606e-05,3.543656282721771e-05
74.6,91.2999999999999,5.4,3.713256614430309e-05,3.420420426929124e-05
74.6,91.2999999999999,5.42,3.704306144301984e-05,3.427020076108563e-05
74.6,91.2999999999999,5.4399999999999995,3.6940702116195454e-05,3.430942186952729e-05
74.6,91.2999999999999,5.459999999999999,3.686708226612375e-05,3.437850929262597e-05
74.6,91.2999999999999,5.479999999999999,3.680110048299563e-05,3.444903140325235e-05
74.6,91.2999999999999,5.499999999999998,3.674241777747489e-05,3.452084655869334e-05
74.6,91.2999999999999,5.519999999999998,3.668087459072581e-05,3.457899075009267e-05
74.6,91.2999999999999,5.539999999999997,3.663566514947583e-05,3.465300499397183e-05
74.6,91.2999999999999,5.559999999999997,3.6576511531836756e-05,3.469923173568333e-05
74.6,91.2999999999999,5.5799999999999965,3.6543071453495755e-05,3.477457021789317e-05
74.6,91.2999999999999,5.599999999999996,3.651538577218655e-05,3.485060568257916e-05
74.6,91.2999999999999,5.619999999999996,3.649317137753496e-05,3.4927235986254375e-05
74.6,91.2999999999999,5.639999999999995,3.647615440604862e-05,3.500436465787389e-05
74.6,91.2999999999999,5.659999999999995,3.6464070176377894e-05,3.508190065059237e-05
74.6,91.2999999999999,5.679999999999994,3.6456663104000574e-05,3.515975810111876e-05
74.6,91.2999999999999,5.699999999999994,3.6453686597085445e-05,3.523785609678239e-05
74.6,91.2999999999999,5.7199999999999935,3.646451936209823e-05,3.532290879327792e-05
74.6,91.2999999999999,5.739999999999993,3.645341666791801e-05,3.538180029093112e-05
74.6,91.2999999999999,5.759999999999993,3.646194054927377e-05,3.545998043233697e-05
74.6,91.2999999999999,5.779999999999992,3.6474002949171564e-05,3.5538126594276793e-05
74.6,91.39999999999989,5.4,3.721430523317092e-05,3.4304026550307846e-05
74.6,91.39999999999989,5.42,3.712328472916327e-05,3.436718140749819e-05
74.6,91.39999999999989,5.4399999999999995,3.7041603854047616e-05,3.444073634561344e-05
74.6,91.39999999999989,5.459999999999999,3.69670939158493e-05,3.450730171590683e-05
74.6,91.39999999999989,5.479999999999999,3.6894606154033166e-05,3.45739186953888e-05
74.6,91.39999999999989,5.499999999999998,3.6835100761923127e-05,3.464331489819506e-05
74.6,91.39999999999989,5.519999999999998,3.678255112030017e-05,3.471392729216608e-05
74.6,91.39999999999989,5.539999999999997,3.6713659027695506e-05,3.475651748724725e-05
74.6,91.39999999999989,5.559999999999997,3.667368458714745e-05,3.48289836599388e-05
74.6,91.39999999999989,5.5799999999999965,3.663974418840235e-05,3.4902306055489267e-05
74.6,91.39999999999989,5.599999999999996,3.661154657531774e-05,3.497637550745451e-05
74.6,91.39999999999989,5.619999999999996,3.6588809743571406e-05,3.505108877626835e-05
74.6,91.39999999999989,5.639999999999995,3.657126089685493e-05,3.5126348296383266e-05
74.6,91.39999999999989,5.659999999999995,3.656339313800911e-05,3.52036119983921e-05
74.6,91.39999999999989,5.679999999999994,3.6555349536498986e-05,3.5279703324564684e-05
74.6,91.39999999999989,5.699999999999994,3.65517311967027e-05,3.535607949722491e-05
74.6,91.39999999999989,5.7199999999999935,3.65523013264227e-05,3.5432663274901415e-05
74.6,91.39999999999989,5.739999999999993,3.655683182361598e-05,3.550938193569309e-05
74.6,91.39999999999989,5.759999999999993,3.656510312648274e-05,3.558616706907242e-05
74.6,91.39999999999989,5.779999999999992,3.6559715934488756e-05,3.5642692781912934e-05
74.6,91.49999999999989,5.4,3.735117131300373e-05,3.451362885206262e-05
74.6,91.49999999999989,5.42,3.725853437191224e-05,3.457186631481163e-05
74.6,91.49999999999989,5.4399999999999995,3.717421339349383e-05,3.4632026913173855e-05
74.6,91.49999999999989,5.459999999999999,3.709785542962179e-05,3.46939502738372e-05
74.6,91.49999999999989,5.479999999999999,3.7029116279108914e-05,3.475748384515595e-05
74.6,91.49999999999989,5.499999999999998,3.696766063594289e-05,3.482248261545209e-05
74.6,91.49999999999989,5.519999999999998,3.69131622064731e-05,3.488880883411001e-05
74.6,91.49999999999989,5.539999999999997,3.686530379646945e-05,3.495633173631447e-05
74.6,91.49999999999989,5.559999999999997,3.682377736916947e-05,3.502492727216797e-05
74.6,91.49999999999989,5.5799999999999965,3.677753960882037e-05,3.507929230338919e-05
74.6,91.49999999999989,5.599999999999996,3.674766446445984e-05,3.514970406848013e-05
74.6,91.49999999999989,5.619999999999996,3.672840374119413e-05,3.522297391197148e-05
74.6,91.49999999999989,5.639999999999995,3.670917093470396e-05,3.52948374763935e-05
74.6,91.49999999999989,5.659999999999995,3.666959673879044e-05,3.5337022587365515e-05
74.6,91.49999999999989,5.679999999999994,3.6659636259564596e-05,3.540971095333675e-05
74.6,91.49999999999989,5.699999999999994,3.6654117618990426e-05,3.5482773056566064e-05
74.6,91.49999999999989,5.7199999999999935,3.665280502810834e-05,3.555612938505138e-05
74.6,91.49999999999989,5.739999999999993,3.6655471302871175e-05,3.562970498106364e-05
74.6,91.49999999999989,5.759999999999993,3.6661897717243485e-05,3.5703429235111945e-05
74.6,91.49999999999989,5.779999999999992,3.6671873844575254e-05,3.577723568710837e-05
74.6,91.59999999999988,5.4,3.7596152676286785e-05,3.482678404702098e-05
74.6,91.59999999999988,5.42,3.749965820748198e-05,3.487749208564291e-05
74.6,91.59999999999988,5.4399999999999995,3.741148813326008e-05,3.493030646122489e-05
74.6,91.59999999999988,5.459999999999999,3.733129290241884e-05,3.498506352087781e-05
74.6,91.59999999999988,5.479999999999999,3.725873155201145e-05,3.504160735772319e-05
74.6,91.59999999999988,5.499999999999998,3.719347185149453e-05,3.509978954414117e-05
74.6,91.59999999999988,5.519999999999998,3.7123526912762036e-05,3.514342337713798e-05
74.6,91.59999999999988,5.539999999999997,3.7071646902058185e-05,3.52043269840491e-05
74.6,91.59999999999988,5.559999999999997,3.703119238989851e-05,3.5268238458475305e-05
74.6,91.59999999999988,5.5799999999999965,3.6991726324792966e-05,3.5331580759146236e-05
74.6,91.59999999999988,5.599999999999996,3.69580388073956e-05,3.5395923408687075e-05
74.6,91.59999999999988,5.619999999999996,3.692985149229284e-05,3.5461157377530466e-05
74.6,91.59999999999988,5.639999999999995,3.6906894989129955e-05,3.5527179337510934e-05
74.6,91.59999999999988,5.659999999999995,3.688890880123437e-05,3.559389142772997e-05
74.6,91.59999999999988,5.679999999999994,3.686411860446214e-05,3.564600828275003e-05
74.6,91.59999999999988,5.699999999999994,3.6855221113657825e-05,3.5713847854784714e-05
74.6,91.59999999999988,5.7199999999999935,3.685056781521618e-05,3.578211487982505e-05
74.6,91.59999999999988,5.739999999999993,3.684993275646142e-05,3.5850731106137305e-05
74.6,91.59999999999988,5.759999999999993,3.682614999755174e-05,3.588863112898212e-05
74.6,91.59999999999988,5.779999999999992,3.683260706279129e-05,3.595757661214044e-05
74.6,91.69999999999987,5.4,3.7853854863124745e-05,3.5141118626932626e-05
74.6,91.69999999999987,5.42,3.775078197675044e-05,3.518146520217436e-05
74.6,91.69999999999987,5.4399999999999995,3.765607964458332e-05,3.522417431717244e-05
74.6,91.69999999999987,5.459999999999999,3.757861993267481e-05,3.5271181240679354e-05
74.6,91.69999999999987,5.479999999999999,3.749942014978181e-05,3.5318100458947255e-05
74.6,91.69999999999987,5.499999999999998,3.742758287001429e-05,3.536689996972757e-05
74.6,91.69999999999987,5.519999999999998,3.735637925565443e-05,3.5413679860360427e-05
74.6,91.69999999999987,5.539999999999997,3.729834496902473e-05,3.546576683192909e-05
74.6,91.69999999999987,5.559999999999997,3.724674036341155e-05,3.5519317240777244e-05
74.6,91.69999999999987,5.5799999999999965,3.7201271753754216e-05,3.5574204888480885e-05
74.6,91.69999999999987,5.599999999999996,3.716165422124151e-05,3.563030976882996e-05
74.6,91.69999999999987,5.619999999999996,3.712761160160996e-05,3.568751783411621e-05
74.6,91.69999999999987,5.639999999999995,3.709887645182243e-05,3.574572076576133e-05
74.6,91.69999999999987,5.659999999999995,3.707518999655252e-05,3.5804815749690804e-05
74.6,91.69999999999987,5.679999999999994,3.705900010744877e-05,3.5863969818513385e-05
74.6,91.69999999999987,5.699999999999994,3.704442868843607e-05,3.5924424582057253e-05
74.6,91.69999999999987,5.7199999999999935,3.703418479372694e-05,3.5985496805179754e-05
74.6,91.69999999999987,5.739999999999993,3.7028043449240826e-05,3.604710349437174e-05
74.6,91.69999999999987,5.759999999999993,3.70257878224854e-05,3.610916611842206e-05
74.6,91.69999999999987,5.779999999999992,3.702720907922436e-05,3.617161041756701e-05
74.6,91.79999999999987,5.4,3.8007038176253876e-05,3.532722438475679e-05
74.6,91.79999999999987,5.42,3.7911110665411497e-05,3.536540730570553e-05
74.6,91.79999999999987,5.4399999999999995,3.7813475347904476e-05,3.540356727758504e-05
74.6,91.79999999999987,5.459999999999999,3.772388344798501e-05,3.5444029229255695e-05
74.6,91.79999999999987,5.479999999999999,3.764200003696196e-05,3.548663058156516e-05
74.6,91.79999999999987,5.499999999999998,3.7567498537144185e-05,3.553121611532864e-05
74.6,91.79999999999987,5.519999999999998,3.750006083536064e-05,3.5577637732876966e-05
74.6,91.79999999999987,5.539999999999997,3.743937736981153e-05,3.5625754220156183e-05
74.6,91.79999999999987,5.559999999999997,3.7385147191087046e-05,3.5675431010217425e-05
74.6,91.79999999999987,5.5799999999999965,3.7334944331782786e-05,3.572878683373315e-05
74.6,91.79999999999987,5.599999999999996,3.7292756222872315e-05,3.578107506960872e-05
74.6,91.79999999999987,5.619999999999996,3.725617068345377e-05,3.583456018303851e-05
74.6,91.79999999999987,5.639999999999995,3.722492133039404e-05,3.5889131842033874e-05
74.6,91.79999999999987,5.659999999999995,3.7205071740712485e-05,3.59552834259559e-05
74.6,91.79999999999987,5.679999999999994,3.7183874659715775e-05,3.601171993443409e-05
74.6,91.79999999999987,5.699999999999994,3.7167262370669094e-05,3.6068943607352656e-05
74.6,91.79999999999987,5.7199999999999935,3.7160987779799615e-05,3.613076233624331e-05
74.6,91.79999999999987,5.739999999999993,3.7152779646808254e-05,3.61892878359172e-05
74.6,91.79999999999987,5.759999999999993,3.714848411778013e-05,3.624834572117388e-05
74.6,91.79999999999987,5.779999999999992,3.714789285814589e-05,3.630785991277768e-05
74.6,91.89999999999986,5.4,3.8007038176253876e-05,3.532722438475679e-05
74.6,91.89999999999986,5.42,3.7911110665411497e-05,3.536540730570553e-05
74.6,91.89999999999986,5.4399999999999995,3.7813475347904476e-05,3.540356727758504e-05
74.6,91.89999999999986,5.459999999999999,3.772388344798501e-05,3.5444029229255695e-05
74.6,91.89999999999986,5.479999999999999,3.764200003696196e-05,3.548663058156516e-05
74.6,91.89999999999986,5.499999999999998,3.7567498537144185e-05,3.553121611532864e-05
74.6,91.89999999999986,5.519999999999998,3.750006083536064e-05,3.5577637732876966e-05
74.6,91.89999999999986,5.539999999999997,3.743937736981153e-05,3.5625754220156183e-05
74.6,91.89999999999986,5.559999999999997,3.7385147191087046e-05,3.5675431010217425e-05
74.6,91.89999999999986,5.5799999999999965,3.7334944331782786e-05,3.572878683373315e-05
74.6,91.89999999999986,5.599999999999996,3.7292756222872315e-05,3.578107506960872e-05
74.6,91.89999999999986,5.619999999999996,3.725617068345377e-05,3.583456018303851e-05
74.6,91.89999999999986,5.639999999999995,3.722492133039404e-05,3.5889131842033874e-05
74.6,91.89999999999986,5.659999999999995,3.7205071740712485e-05,3.59552834259559e-05
74.6,91.89999999999986,5.679999999999994,3.7183874659715775e-05,3.601171993443409e-05
74.6,91.89999999999986,5.699999999999994,3.7167262370669094e-05,3.6068943607352656e-05
74.6,91.89999999999986,5.7199999999999935,3.7160987779799615e-05,3.613076233624331e-05
74.6,91.89999999999986,5.739999999999993,3.7152779646808254e-05,3.61892878359172e-05
74.6,91.89999999999986,5.759999999999993,3.714848411778013e-05,3.624834572117388e-05
74.6,91.89999999999986,5.779999999999992,3.714789285814589e-05,3.630785991277768e-05
74.69999999999999,89.5,5.4,3.733480619541298e-05,3.4231025378252625e-05
74.69999999999999,89.5,5.42,3.7237058283035295e-05,3.4296277445300165e-05
74.69999999999999,89.5,5.4399999999999995,3.714787671246286e-05,3.436325027946429e-05
74.69999999999999,89.5,5.459999999999999,3.7052673302438946e-05,3.4415486355760395e-05
74.69999999999999,89.5,5.479999999999999,3.699318467995326e-05,3.44961096952704e-05
74.69999999999999,89.5,5.499999999999998,3.69169140450125e-05,3.455203909926628e-05
74.69999999999999,89.5,5.519999999999998,3.685765784328365e-05,3.462380592518304e-05
74.69999999999999,89.5,5.539999999999997,3.679987062939252e-05,3.468648594254471e-05
74.69999999999999,89.5,5.559999999999997,3.6753817963333336e-05,3.476011581932439e-05
74.69999999999999,89.5,5.5799999999999965,3.6707296278445245e-05,3.4824043281944974e-05
74.69999999999999,89.5,5.599999999999996,3.6666701271299336e-05,3.4888636472190905e-05
74.69999999999999,89.5,5.619999999999996,3.663798331091281e-05,3.496402561511192e-05
74.69999999999999,89.5,5.639999999999995,3.661465902028411e-05,3.50399174591772e-05
74.69999999999999,89.5,5.659999999999995,3.659645979565018e-05,3.511622187910842e-05
74.69999999999999,89.5,5.679999999999994,3.6583126038046846e-05,3.5192853862740493e-05
74.69999999999999,89.5,5.699999999999994,3.657440706515098e-05,3.5269733281947414e-05
74.69999999999999,89.5,5.7199999999999935,3.657006100532849e-05,3.534678467119311e-05
74.69999999999999,89.5,5.739999999999993,3.656985467555473e-05,3.542393701372267e-05
74.69999999999999,89.5,5.759999999999993,3.657356344484563e-05,3.5501123535370956e-05
74.69999999999999,89.5,5.779999999999992,3.657162049366905e-05,3.5565732387305556e-05
74.69999999999999,89.6,5.4,3.702024057644184e-05,3.386947119519341e-05
74.69999999999999,89.6,5.42,3.692748345673834e-05,3.394270813346212e-05
74.69999999999999,89.6,5.4399999999999995,3.6857454097501093e-05,3.40284240237298e-05
74.69999999999999,89.6,5.459999999999999,3.677577512138376e-05,3.409392701847273e-05
74.69999999999999,89.6,5.479999999999999,3.672019748712407e-05,3.41809398585733e-05
74.69999999999999,89.6,5.499999999999998,3.667305062858576e-05,3.4269721653857765e-05
74.69999999999999,89.6,5.519999999999998,3.66081592032504e-05,3.433349216292589e-05
74.69999999999999,89.6,5.539999999999997,3.655475234453073e-05,3.440331715769583e-05
74.69999999999999,89.6,5.559999999999997,3.65131477635442e-05,3.4483596552153306e-05
74.69999999999999,89.6,5.5799999999999965,3.6477749159723335e-05,3.456451558848398e-05
74.69999999999999,89.6,5.599999999999996,3.6448257989420795e-05,3.4645970750374214e-05
74.69999999999999,89.6,5.619999999999996,3.641817415230442e-05,3.47173846397903e-05
74.69999999999999,89.6,5.639999999999995,3.6391662268312216e-05,3.478823181690972e-05
74.69999999999999,89.6,5.659999999999995,3.63777000473769e-05,3.4870459721135634e-05
74.69999999999999,89.6,5.679999999999994,3.636855176857678e-05,3.495287107694817e-05
74.69999999999999,89.6,5.699999999999994,3.636396528162098e-05,3.503538904598688e-05
74.69999999999999,89.6,5.7199999999999935,3.6363697413255175e-05,3.5117941424849944e-05
74.69999999999999,89.6,5.739999999999993,3.6371375682305964e-05,3.520131469642845e-05
74.69999999999999,89.6,5.759999999999993,3.6378815434783346e-05,3.5283593509621984e-05
74.69999999999999,89.6,5.779999999999992,3.638990097652753e-05,3.5365719114896866e-05
74.69999999999999,89.69999999999999,5.4,3.688614830816544e-05,3.3709390843749264e-05
